result,field,total,top_issuer,top_count
NE,w_ext_subject_key_identifier_not_recommended_subscriber,74683,Sectigo Limited,18101
NE,w_subject_common_name_included,74683,Sectigo Limited,18101
NE,e_eku_critical,71247,Sectigo Limited,18101
NE,e_sub_cert_eku_check,71247,Sectigo Limited,18101
NE,e_sub_cert_basic_constraints_not_critical,69678,Sectigo Limited,18101
NE,e_subject_common_name_not_exactly_from_san,69539,,17107
NE,e_aia_must_contain_permitted_access_method,68318,Sectigo Limited,18101
NE,e_aia_unique_access_locations,68318,Sectigo Limited,18101
NE,e_aia_ocsp_must_have_http_only,68017,Sectigo Limited,18101
NE,e_invalid_cps_uri,67633,Sectigo Limited,18101
NE,e_policy_qualifiers_other_than_cps_not_permitted,67633,Sectigo Limited,18101
NE,e_aia_ca_issuers_must_have_http_only,67572,Sectigo Limited,18101
NE,e_cab_dv_subject_invalid_values,58552,Sectigo Limited,17543
NE,e_tls_server_cert_valid_time_longer_than_398_days,50657,,10715
NE,w_tls_server_cert_valid_time_longer_than_397_days,50657,,10715
NE,e_mp_rsassa-pss_in_spki,50544,,9999
NE,e_subj_orgunit_in_ca_cert,46750,testexample,15579
NE,e_subject_contains_organizational_unit_name_and_no_organization_name,42915,testexample,15579
NE,e_dnsname_contains_prohibited_reserved_label,37824,Sectigo Limited,9851
NE,e_crl_distrib_points_not_http,31550,DigiCert Inc,5510
NE,e_crlissuer_must_not_be_present_in_cdp,31550,DigiCert Inc,5510
NE,e_prohibit_dsa_usage,19458,,2299
NE,e_mp_exponent_cannot_be_one,18908,,2210
NE,e_mp_modulus_must_be_2048_bits_or_more,18908,,2210
NE,e_mp_modulus_must_be_divisible_by_8,18908,,2210
NE,e_underscore_not_permissible_in_dnsname,12930,COMODO CA Limited,2179
NE,e_sub_cert_or_sub_ca_using_sha1,11509,,1616
NE,w_ct_sct_policy_count_unsatisfied,11018,COMODO CA Limited,1978
NE,e_international_dns_name_not_nfc,10462,,2397
NE,e_invalid_certificate_version,9360,,1253
NE,e_sub_cert_valid_time_longer_than_825_days,8111,COMODO CA Limited,1474
NE,e_ca_common_name_missing,5225,SomeOrganization,1306
NE,e_rsa_public_exponent_not_odd,4898,SomeOrganization,791
NE,e_rsa_public_exponent_too_small,4898,SomeOrganization,791
NE,w_rsa_mod_factors_smaller_than_752,4898,SomeOrganization,791
NE,w_rsa_mod_not_odd,4898,SomeOrganization,791
NE,w_rsa_public_exponent_not_in_range,4898,SomeOrganization,791
NE,e_sub_cert_country_name_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_locality_name_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_locality_name_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_postal_code_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_province_must_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_province_must_not_appear,4578,COMODO CA Limited,699
NE,e_sub_cert_street_address_should_not_exist,4578,COMODO CA Limited,699
NE,w_sub_cert_sha1_expiration_too_long,4392,Parallels,915
NE,e_sub_cert_valid_time_longer_than_39_months,4335,COMODO CA Limited,638
NE,e_dnsname_left_label_wildcard_correct,3972,SomeOrganization,651
NE,e_dnsname_wildcard_only_in_left_label,3972,SomeOrganization,651
NE,e_public_key_type_not_allowed,3972,SomeOrganization,651
NE,e_subject_contains_noninformational_value,3972,SomeOrganization,651
NE,e_subject_country_not_iso,3972,SomeOrganization,651
NE,e_ext_san_missing,2648,Parallels,402
NE,e_sub_cert_aia_missing,2648,Parallels,402
NE,e_sub_cert_cert_policy_empty,2648,Parallels,402
NE,e_sub_cert_certificate_policies_missing,2648,Parallels,402
NE,e_sub_cert_eku_missing,2648,Parallels,402
NE,e_mp_authority_key_identifier_correct,2603,SomeOrganization,857
NE,e_empty_sct_list,1531,Thawte Consulting cc,160
NE,e_ca_country_name_invalid,1324,SomeOrganization,650
NE,e_ca_country_name_missing,1324,SomeOrganization,650
NE,e_ca_organization_name_missing,1324,SomeOrganization,650
NE,e_root_ca_extended_key_usage_present,1241,SomeOrganization,650
NE,w_root_ca_basic_constraints_path_len_constraint_field_present,1241,SomeOrganization,650
NE,w_root_ca_contains_cert_policy,1241,SomeOrganization,650
NE,e_cert_contains_unique_identifier,1191,SomeOrganization,182
NE,e_cert_ext_invalid_der,1191,SomeOrganization,182
NE,e_cert_sig_alg_not_match_tbs_sig_alg,1191,SomeOrganization,182
NE,e_cert_unique_identifier_version_not_2_or_3,1191,SomeOrganization,182
NE,e_ext_san_contains_reserved_ip,1187,,333
NE,e_subject_contains_reserved_ip,1187,,333
NE,e_spki_rsa_encryption_parameter_not_null,1186,SomeOrganization,182
NE,e_tbs_signature_rsa_encryption_parameter_not_null,1147,SomeOrganization,182
NE,w_extra_subject_common_names,1112,Thawte Consulting cc,160
NE,w_sub_cert_aia_does_not_contain_issuing_ca_url,1112,Thawte Consulting cc,160
NE,e_dnsname_bad_character_in_label,1110,Thawte Consulting cc,160
NE,e_dnsname_contains_bare_iana_suffix,1110,Thawte Consulting cc,160
NE,e_dnsname_empty_label,1110,Thawte Consulting cc,160
NE,e_dnsname_label_too_long,1110,Thawte Consulting cc,160
NE,e_dnsname_not_valid_tld,1110,Thawte Consulting cc,160
NE,n_dnsname_wildcard_left_of_public_suffix,1110,Thawte Consulting cc,160
NE,e_ecdsa_allowed_ku,652,COMODO CA Limited,421
NE,e_sub_cert_crl_distribution_points_does_not_contain_url,586,Thawte Consulting cc,155
NE,e_sub_cert_crl_distribution_points_marked_critical,586,Thawte Consulting cc,155
NE,e_ext_san_directory_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_edi_party_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_other_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_registered_id_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_rfc822_name_present,560,"Snake Oil, Ltd",151
NE,e_ext_san_uniform_resource_identifier_present,560,"Snake Oil, Ltd",151
NE,e_sub_cert_key_usage_cert_sign_bit_set,496,"GeoTrust, Inc.",66
NE,e_sub_cert_key_usage_crl_sign_bit_set,496,"GeoTrust, Inc.",66
NE,e_rfc_dnsname_empty_label,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_hyphen_in_sld,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_label_too_long,486,Thawte Consulting cc,153
NE,e_rfc_dnsname_underscore_in_sld,486,Thawte Consulting cc,153
NE,w_rfc_dnsname_underscore_in_trd,486,Thawte Consulting cc,153
NE,e_dnsname_hyphen_in_sld,485,Thawte Consulting cc,153
NE,e_dnsname_underscore_in_sld,485,Thawte Consulting cc,153
NE,w_dnsname_underscore_in_trd,485,Thawte Consulting cc,153
NE,e_sub_cert_not_is_ca,384,"GeoTrust, Inc.",66
NE,e_sub_cert_aia_marked_critical,366,"GeoTrust, Inc.",66
NE,w_sub_cert_aia_contains_internal_names,366,"GeoTrust, Inc.",66
NE,w_sub_cert_certificate_policies_marked_critical,261,"GoDaddy.com, Inc.",50
NE,e_serial_number_longer_than_20_octets,244,"Snake Oil, Ltd",112
NE,e_serial_number_not_positive,244,"Snake Oil, Ltd",112
NE,e_mp_ecdsa_pub_key_encoding_correct,226,Let's Encrypt,140
NE,e_ext_san_uri_format_invalid,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_host_not_fqdn_or_ip,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_not_ia5,193,"Snake Oil, Ltd",139
NE,e_ext_san_uri_relative,193,"Snake Oil, Ltd",139
NE,w_ext_san_critical_with_subject_dn,192,"Snake Oil, Ltd",139
NE,w_distribution_point_missing_ldap_or_uri,188,Thawte Consulting cc,148
NE,e_international_dns_name_not_unicode,123,"Snake Oil, Ltd",107
NE,e_invalid_ca_certificate_policies,113,LiquidNet Ltd.,66
NE,w_sub_ca_aia_missing,103,LiquidNet Ltd.,66
NE,n_mp_allowed_eku,102,LiquidNet Ltd.,66
NE,e_sub_ca_aia_missing,97,LiquidNet Ltd.,66
NE,e_path_len_constraint_improperly_included,92,Plesk Inc.,76
NE,e_ca_key_usage_missing,83,Plesk Inc.,76
NE,e_sub_ca_certificate_policies_missing,83,LiquidNet Ltd.,66
NE,e_sub_ca_crl_distribution_points_missing,83,LiquidNet Ltd.,66
NE,n_sub_ca_eku_missing,83,LiquidNet Ltd.,66
NE,w_sub_ca_aia_does_not_contain_issuing_ca_url,83,LiquidNet Ltd.,66
NE,e_mp_ecdsa_signature_encoding_correct,76,"CloudFlare, Inc.",29
NE,e_ext_cert_policy_explicit_text_ia5_string,52,StartCom Ltd.,31
NE,e_ext_cert_policy_explicit_text_too_long,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_includes_control,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_not_nfc,52,StartCom Ltd.,31
NE,w_ext_cert_policy_explicit_text_not_utf8,52,StartCom Ltd.,31
NE,e_ext_key_usage_without_bits,46,The USERTRUST Network,7
NE,e_key_usage_incorrect_length,46,The USERTRUST Network,7
NE,e_ext_san_dns_name_too_long,44,UserGate,19
NE,e_key_usage_and_extended_key_usage_inconsistent,39,The USERTRUST Network,7
NE,e_cert_extensions_version_not_3,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ext_authority_key_identifier_no_key_identifier,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_issuer_field_empty,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_empty_without_san,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_not_dn,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_printable_string_badalpha,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_utc_time_does_not_include_seconds,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_utc_time_not_in_zulu,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_wrong_time_format_pre2050,37,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ext_duplicate_extension,34,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_common_name_max_length,32,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,w_ext_subject_key_identifier_missing_sub_cert,31,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_organization_name_max_length,28,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_ev_not_wildcard,26,"thawte, Inc.",7
NE,e_ext_cert_policy_duplicate,25,The USERTRUST Network,7
NE,w_ext_cert_policy_contains_noticeref,25,The USERTRUST Network,7
NE,e_subject_organizational_unit_name_max_length,24,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_locality_name_max_length,22,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,e_subject_state_name_max_length,22,HTTPS Management Certificate for SonicWALL (self-signed),18
NE,w_ext_aia_access_location_missing,20,The USERTRUST Network,7
NE,e_ext_authority_key_identifier_critical,11,Moustic,3
NE,e_ext_subject_key_identifier_critical,11,Moustic,3
NE,e_path_len_constraint_zero_or_less,11,Moustic,3
NE,e_ext_san_dns_not_ia5_string,11,,6
NE,e_ext_san_empty_name,11,,6
NE,e_ext_san_no_entries,11,,6
NE,e_ext_san_not_critical_without_subject,11,,6
NE,e_ext_san_rfc822_format_invalid,11,,6
NE,e_ext_san_space_dns_name,11,,6
NE,e_subject_email_max_length,8,Moustic,3
NE,e_basic_constraints_not_critical,6,Moustic,3
NE,e_ca_subject_field_empty,6,Moustic,3
NE,e_ext_subject_key_identifier_missing_ca,6,Moustic,3
NE,e_root_ca_key_usage_present,6,Moustic,3
NE,e_generalized_time_does_not_include_seconds,6,,5
NE,e_generalized_time_includes_fraction_seconds,6,,5
NE,e_generalized_time_not_in_zulu,6,,5
NE,w_eku_critical_improperly,5,Thawte Consulting cc,2
NE,e_ca_is_ca,4,,3
NE,e_cab_ov_requires_org,4,COMODO CA Limited,4
NE,e_cert_policy_ov_requires_country,4,COMODO CA Limited,4
NE,e_cert_policy_ov_requires_province_or_locality,4,COMODO CA Limited,4
NE,e_ext_key_usage_cert_sign_without_ca,3,,3
NE,e_ca_crl_sign_not_set,2,,2
NE,e_ca_key_cert_sign_not_set,2,,2
NE,e_ca_key_usage_not_critical,2,,2
NE,n_ca_digital_signature_not_set,2,,2
NE,e_ext_ian_uri_format_invalid,1,,1
NE,e_ext_ian_uri_host_not_fqdn_or_ip,1,,1
NE,e_ext_ian_uri_not_ia5,1,,1
NE,e_ext_ian_uri_relative,1,,1
NE,e_rsa_allowed_ku_ca,1,,1
NE,e_rsa_allowed_ku_no_encipherment_ca,1,,1
warn,w_subject_common_name_included,6858638,Let's Encrypt,3247544
warn,w_ext_subject_key_identifier_not_recommended_subscriber,6856686,Let's Encrypt,3247547
warn,w_tls_server_cert_valid_time_longer_than_397_days,82986,"GoDaddy.com, Inc.",64667
warn,w_ext_subject_key_identifier_missing_sub_cert,40636,,8801
warn,w_sub_cert_aia_does_not_contain_issuing_ca_url,7608,GlobalSign nv-sa,1679
warn,w_ext_key_usage_not_critical,6630,SomeOrganization,3795
warn,w_sub_cert_sha1_expiration_too_long,1778,,565
warn,e_sub_cert_eku_check,692,"GoDaddy.com, Inc.",600
warn,w_sub_cert_aia_contains_internal_names,258,,237
warn,w_ext_cert_policy_explicit_text_not_utf8,213,StartCom Ltd.,115
warn,w_ext_cert_policy_contains_noticeref,186,StartCom Ltd.,146
warn,w_issuer_dn_trailing_whitespace,131, ,53
warn,w_subject_dn_trailing_whitespace,129, ,53
warn,w_sub_cert_eku_extra_values,123,Root CA,30
warn,w_subject_dn_leading_whitespace,117, ,53
warn,w_issuer_dn_leading_whitespace,112, ,53
warn,w_sub_ca_aia_does_not_contain_issuing_ca_url,34,Fortinet,24
warn,w_distribution_point_missing_ldap_or_uri,31,Mchost,14
warn,w_ext_aia_access_location_missing,19,,5
warn,w_root_ca_basic_constraints_path_len_constraint_field_present,19,,11
warn,w_sub_ca_aia_missing,14,Fortinet,7
warn,w_extra_subject_common_names,10,,3
warn,w_ext_san_critical_with_subject_dn,8,,4
warn,w_rsa_public_exponent_not_in_range,6,GeoTrust Inc.,2
warn,w_multiple_issuer_rdn,5,Symantec Corporation,2
warn,w_ian_iana_pub_suffix_empty,3,N/A,3
warn,w_dnsname_underscore_in_trd,2,National E-Government Network Administration Center,2
warn,w_eku_critical_improperly,2,KM UK,1
info,n_subject_common_name_included,116744,,24800
info,w_ct_sct_policy_count_unsatisfied,6560,GlobalSign nv-sa,1669
info,n_san_iana_pub_suffix_empty,2947,,1746
info,n_ecdsa_ee_invalid_ku,105,,47
info,n_san_dns_name_duplicate,98,,35
info,n_dnsname_wildcard_left_of_public_suffix,80,"WebSupport, s.r.o.",42
info,n_sub_ca_eku_missing,31,Fortinet,24
info,n_multiple_subject_rdn,14,Republika Slovenija,7
info,n_mp_allowed_eku,12,Fortinet,8
info,n_ca_digital_signature_not_set,10,,4
error,e_sub_cert_cert_policy_empty,66981,,34344
error,e_sub_cert_certificate_policies_missing,66981,,34344
error,e_sub_cert_aia_missing,65746,,34103
error,e_sub_cert_aia_does_not_contain_ocsp_url,52326,,25067
error,e_ca_key_usage_missing,49261,testexample,15579
error,e_root_ca_key_usage_present,49227,testexample,15579
error,e_ext_authority_key_identifier_no_key_identifier,38485,,9649
error,e_sub_cert_eku_missing,38050,,14287
error,e_ext_san_missing,31017,,5214
error,e_mp_authority_key_identifier_correct,19918,,17844
error,e_invalid_certificate_version,19223,,2628
error,e_subject_common_name_not_from_san,18331,SomeOrganization,2959
error,e_basic_constraints_not_critical,15097,Internet Widgits Pty Ltd,3780
error,e_subject_common_name_not_exactly_from_san,11631,,2532
error,e_tls_server_cert_valid_time_longer_than_398_days,9884,,5288
error,e_subj_country_not_uppercase,6322,SomeOrganization,5482
error,e_subject_contains_noninformational_value,6233,SomeOrganization,4831
error,e_subject_country_not_iso,5537,SomeOrganization,4831
error,e_dnsname_not_valid_tld,5307,GlobalSign nv-sa,1679
error,e_ca_country_name_missing,4887,,3413
error,e_signature_algorithm_not_supported,4423,My Company Ltd,2101
error,e_ca_common_name_missing,4408,Internet Widgits Pty Ltd,3769
error,e_rsa_mod_less_than_2048_bits,4294,,933
error,e_serial_number_not_positive,4274,My Company Ltd,2103
error,e_ca_organization_name_missing,3576,,3576
error,e_organizational_unit_name_prohibited,3364,XX,1064
error,e_sub_cert_valid_time_longer_than_39_months,2931,VK,1407
error,e_sub_cert_valid_time_longer_than_825_days,2870,VK,1407
error,e_sub_cert_or_sub_ca_using_sha1,2418,,557
error,e_sub_cert_locality_name_must_appear,1940,Unspecified,1107
error,e_sub_cert_province_must_appear,1940,Unspecified,1107
error,e_ca_country_name_invalid,1455,SomeOrganization,1206
error,e_mp_modulus_must_be_2048_bits_or_more,1328,,459
error,e_issuer_field_empty,1148,,1148
error,e_subject_empty_without_san,1143,,1143
error,e_validity_time_not_positive,922,Test Self SSL Company,900
error,e_sub_cert_basic_constraints_not_critical,787,The Ministry of Digital Development and Communications,320
error,e_old_root_ca_rsa_mod_less_than_2048_bits,756,SomeOrganization,399
error,e_dnsname_bad_character_in_label,749,"CloudFlare, Inc.",638
error,e_sub_cert_country_name_must_appear,709,"CloudFlare, Inc.",632
error,e_ext_subject_key_identifier_missing_ca,623,,364
error,e_qcstatem_mandatory_etsi_statems,608,FNMT-RCM,608
error,e_key_usage_and_extended_key_usage_inconsistent,608,"WEDOS Internet, a.s.",131
error,e_ca_key_usage_not_critical,554,WatchGuard,284
error,e_rsa_allowed_ku_no_encipherment_ca,554,WatchGuard,284
error,e_root_ca_key_usage_must_be_critical,553,WatchGuard,284
error,e_ext_san_contains_reserved_ip,534,,471
error,e_subj_orgunit_in_ca_cert,457,iZj6cgrym8sxzup76uhr9iZ,39
error,e_root_ca_extended_key_usage_present,441,DirectAdmin Self-Signed,139
error,e_subject_contains_reserved_ip,378,GlobalSign nv-sa,322
error,e_ca_crl_sign_not_set,346,SomeOrganization,174
error,e_incorrect_ku_encoding,339,,271
error,e_superfluous_ku_encoding,282,,271
error,e_key_usage_incorrect_length,268,,268
error,e_rsa_allowed_ku_ee,262,StartCom Ltd.,146
error,e_cert_extensions_version_not_3,189,XX,184
error,e_subject_printable_string_badalpha,172,FASTPANEL,129
error,e_ext_key_usage_cert_sign_without_ca,152,,89
error,e_crl_distrib_points_not_http,149,,106
error,e_sub_cert_crl_distribution_points_does_not_contain_url,149,,98
error,e_sub_cert_key_usage_cert_sign_bit_set,148,,86
error,e_aia_ca_issuers_must_have_http_only,132,,114
error,e_ext_san_other_name_present,107,CAcert Inc.,40
error,e_ext_san_rfc822_name_present,97,mixxt GmbH,21
error,e_subject_dn_not_printable_characters,96,æºæåä½,43
error,e_dnsname_wildcard_only_in_left_label,95,"WebSupport, s.r.o.",42
error,e_mp_modulus_must_be_divisible_by_8,90,ACME,81
error,e_ecdsa_allowed_ku,81,,47
error,e_ocsp_id_pkix_ocsp_nocheck_ext_not_included_server_auth,70,iZj6cgrym8sxzup76uhr9iZ,39
error,e_mp_ecdsa_signature_encoding_correct,68,,42
error,e_invalid_subject_rdn_order,61,,17
error,e_subject_dn_country_not_printable_string,61,RunCloud Sdn. Bhd.,39
error,e_subject_contains_organizational_unit_name_and_no_organization_name,58,,44
error,e_path_len_constraint_improperly_included,53,RunCloud Sdn. Bhd.,39
error,e_subject_rdns_correct_encoding,53,RunCloud Sdn. Bhd.,33
error,e_ca_is_ca,51,N/A,43
error,e_wrong_time_format_pre2050,46,Dell Inc.,9
error,e_old_sub_cert_rsa_mod_less_than_1024_bits,46,LiquidNet Ltd.,40
error,e_sub_ca_certificate_policies_missing,34,Fortinet,24
error,e_sub_ca_crl_distribution_points_missing,34,Fortinet,24
error,e_duplicate_subject_attribs,31,U.S. Government,16
error,e_tbs_signature_rsa_encryption_parameter_not_null,30,,22
error,e_cert_sig_alg_not_match_tbs_sig_alg,28,,21
error,e_mp_ecdsa_pub_key_encoding_correct,23,,23
error,e_issuer_dn_country_not_printable_string,22,HTTPS Management Certificate for SonicWALL (self-signed),18
error,e_sub_cert_key_usage_crl_sign_bit_set,21,,18
error,e_sub_ca_aia_missing,20,Fortinet,17
error,e_eku_critical,20,GAE,4
error,e_san_wildcard_not_first,19,,5
error,e_san_bare_wildcard,16,,7
error,e_underscore_not_permissible_in_dnsname,15,Unspecified,7
error,e_subject_organization_name_max_length,10,,7
error,e_policy_qualifiers_other_than_cps_not_permitted,10,Firmaprofesional S.A.,4
error,e_ext_ian_no_entries,10,Security Competence GmbH,3
error,e_ext_cert_policy_explicit_text_ia5_string,8,"Thawte, Inc.",3
error,e_sub_cert_province_must_not_appear,8,,4
error,e_dnsname_contains_bare_iana_suffix,8,Unspecified,3
error,e_ev_invalid_business_category,7,DigiCert Inc,7
error,e_sub_cert_locality_name_must_not_appear,7,DH Security,3
error,e_ca_subject_field_empty,6,,6
error,e_rsa_allowed_ku_ca,5,Avaya Inc,1
error,e_dnsname_left_label_wildcard_correct,5,The Ministry of Digital Development and Communications,2
error,e_ext_san_uniform_resource_identifier_present,5,,2
error,e_serial_number_longer_than_20_octets,5,,2
error,e_dnsname_empty_label,4,Sitewalk Est.,2
error,e_ca_key_cert_sign_not_set,4,SomeOrganization,1
error,e_sub_cert_not_is_ca,4,SomeOrganization,1
error,e_sub_cert_eku_check,4,Plasmatic Arts,2
error,e_invalid_ca_certificate_policies,4,"Regery, https://regery.com",2
error,e_invalid_cps_uri,3,Hongkong Post,2
error,e_crlissuer_must_not_be_present_in_cdp,3,CUBADEBATE.CU,1
error,e_ext_san_no_entries,3,,1
error,e_dnsname_underscore_in_sld,3,,3
error,e_ext_cert_policy_explicit_text_too_long,2,,1
error,e_ext_san_uri_host_not_fqdn_or_ip,2,unknown,2
error,e_subject_organizational_unit_name_max_length,1,Codeberg Pages Error Certificate (couldn't obtain ACME certificate),1
error,e_ext_authority_key_identifier_critical,1,supership.jp,1
error,e_ext_san_dns_not_ia5_string,1,MySSL,1
error,e_ev_business_category_missing,1,Firmaprofesional SA,1
error,e_ca_invalid_eku,1,Hylanda,1
error,e_cert_policy_ov_requires_province_or_locality,1,SERPRO,1
error,e_subject_dn_serial_number_not_printable_string,1,China Financial Certification Authority,1
error,e_aia_must_contain_permitted_access_method,1,"Alzatex, Inc.",1
error,e_rfc_dnsname_empty_label,1,Mal-Gum,1
error,e_no_underscores_before_1_6_2,1,McAfee,1
